"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097068","response to thyroxine","9/2636","20/22777",0.000186432336083062,0.00385759858793753,0.00332296365781643,"evm.model.ctg1453.12/evm.model.ctg2970.6/evm.model.ctg3886.61/evm.model.ctg3891.61/evm.model.ctg3209.2/evm.model.ctg3735.6/evm.model.ctg557.22/evm.model.ctg2683.102/evm.model.ctg3360.16",9
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","21/2636","79/22777",0.000186715910554842,0.00385759858793753,0.00332296365781643,"evm.model.ctg2789.7/evm.model.ctg301.1/evm.model.ctg301.2/evm.model.ctg3305.12/evm.model.ctg3305.13/evm.model.ctg3930.40/evm.model.ctg3930.43/evm.model.ctg1175.1/evm.model.ctg3004.2/evm.model.ctg3047.5/evm.model.ctg374.4/evm.model.ctg3928.23/evm.model.ctg3572.16/evm.model.ctg902.19/evm.model.ctg902.20/evm.model.ctg3333.17/evm.model.ctg3365.8/evm.model.ctg33.31/evm.model.ctg374.2/evm.model.ctg103.22/evm.model.ctg1312.1",21
"GO:1903708","positive regulation of hemopoiesis","65/2636","361/22777",0.000193602271114037,0.00398709341725585,0.00343451145157741,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg2487.9/evm.model.ctg3200.2/evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg3638.53/evm.model.ctg1424.42/evm.model.ctg3588.32/evm.model.ctg3588.34/evm.model.ctg1169.2/evm.model.ctg2851.100/evm.model.ctg3202.3/evm.model.ctg3264.3/evm.model.ctg4007.3/evm.model.ctg2748.130/evm.model.ctg3455.62/evm.model.ctg2985.19/evm.model.ctg473.27/evm.model.ctg473.28/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg1956.3/evm.model.ctg3077.39/evm.model.ctg3448.296/evm.model.ctg2489.8/evm.model.ctg3848.8/evm.model.ctg265.2/evm.model.ctg3756.7/evm.model.ctg4125.31/evm.model.ctg4125.33/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg2683.35/evm.model.ctg2916.19/evm.model.ctg3577.4/evm.model.ctg3883.2/evm.model.ctg3529.59/evm.model.ctg800.476/evm.model.ctg2475.64/evm.model.ctg270.3/evm.model.ctg3028.10",65
"GO:1905881","positive regulation of oogenesis","22/2636","85/22777",0.000201893872445872,0.00414461115218501,0.00357019838133415,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg2576.5/evm.model.ctg2956.17/evm.model.ctg3060.7/evm.model.ctg3350.12/evm.model.ctg3785.2/evm.model.ctg3998.40/evm.model.ctg2525.1/evm.model.ctg2796.7/evm.model.ctg3749.2/evm.model.ctg9.1/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg498.8/evm.model.ctg144.15/evm.model.ctg3527.67",22
"GO:0031145","anaphase-promoting complex-dependent catabolic process","17/2636","58/22777",0.000210544049624686,0.00430846648851024,0.00371134456731902,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg3998.40/evm.model.ctg3104.11/evm.model.ctg3588.1/evm.model.ctg3711.83/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3779.7",17
"GO:0006309","apoptotic DNA fragmentation","13/2636","38/22777",0.000213043620834176,0.00433211097759338,0.00373171210327173,"evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg181.16/evm.model.ctg4063.8/evm.model.ctg3104.21/evm.model.ctg3588.9/evm.model.ctg3711.91/evm.model.ctg2340.82/evm.model.ctg2675.5/evm.model.ctg1297.1/evm.model.ctg3361.32",13
"GO:0045618","positive regulation of keratinocyte differentiation","13/2636","38/22777",0.000213043620834176,0.00433211097759338,0.00373171210327173,"evm.model.ctg2475.52/evm.model.ctg2773.21/evm.model.ctg4021.45/evm.model.ctg2985.19/evm.model.ctg473.27/evm.model.ctg473.28/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg3075.59/evm.model.ctg4025.29/evm.model.ctg175.43/evm.model.ctg3011.7/evm.model.ctg3899.80",13
"GO:0097421","liver regeneration","24/2636","97/22777",0.000224034102913065,0.00452970890539882,0.0039019244045232,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg2566.8/evm.model.ctg3361.22/evm.model.ctg172.2/evm.model.ctg2573.3/evm.model.ctg3172.11/evm.model.ctg3650.44/evm.model.ctg4111.2/evm.model.ctg2757.10/evm.model.ctg3377.21/evm.model.ctg3710.7/evm.model.ctg3998.40/evm.model.ctg2590.36/evm.model.ctg3679.6/evm.model.ctg3872.4/evm.model.ctg3433.3/evm.model.ctg4090.4/evm.model.ctg2847.1/evm.model.ctg3299.4",24
"GO:1901661","quinone metabolic process","15/2636","48/22777",0.000224869197909963,0.00452970890539882,0.0039019244045232,"evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2943.19/evm.model.ctg3709.35/evm.model.ctg4059.2/evm.model.ctg4059.4/evm.model.ctg643.14/evm.model.ctg305.14/evm.model.ctg3733.8/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg3839.3",15
"GO:1904776","regulation of protein localization to cell cortex","15/2636","48/22777",0.000224869197909963,0.00452970890539882,0.0039019244045232,"evm.model.ctg1633.11/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg1185.1/evm.model.ctg1185.2/evm.model.ctg2598.14/evm.model.ctg3254.2/evm.model.ctg3615.24/evm.model.ctg3998.40/evm.model.ctg3872.4/evm.model.ctg2847.1/evm.model.ctg3299.4",15
"GO:0019048","modulation by virus of host process","21/2636","80/22777",0.000225899711054749,0.004536291393953,0.0039075946083417,"evm.model.ctg3224.7/evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg3782.11/evm.model.ctg3782.12/evm.model.ctg3787.27/evm.model.ctg3948.48/evm.model.ctg1453.5/evm.model.ctg2970.11/evm.model.ctg3886.55/evm.model.ctg3891.56/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2590.36/evm.model.ctg3679.6",21
"GO:0071347","cellular response to interleukin-1","39/2636","189/22777",0.00022785765854137,0.00456139896570705,0.00392922245441558,"evm.model.ctg1453.12/evm.model.ctg2970.6/evm.model.ctg3886.61/evm.model.ctg3891.61/evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg2564.63/evm.model.ctg2564.64/evm.model.ctg2564.65/evm.model.ctg2564.66/evm.model.ctg3018.62/evm.model.ctg3018.63/evm.model.ctg3195.23/evm.model.ctg3195.24/evm.model.ctg3669.33/evm.model.ctg2761.3/evm.model.ctg58.48/evm.model.ctg1226.5/evm.model.ctg2922.17/evm.model.ctg3663.10/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg2978.6/evm.model.ctg2990.19/evm.model.ctg3913.3/evm.model.ctg3448.60/evm.model.ctg3520.10/evm.model.ctg927.2/evm.model.ctg2480.69/evm.model.ctg3640.25/evm.model.ctg3779.100/evm.model.ctg1201.1",39
"GO:0035283","central nervous system segmentation","11/2636","29/22777",0.000230377844373373,0.00458338143466285,0.00394815831406609,"evm.model.ctg2912.14/evm.model.ctg3100.16/evm.model.ctg3415.249/evm.model.ctg3627.39/evm.model.ctg4108.20/evm.model.ctg2904.3/evm.model.ctg3792.12/evm.model.ctg3173.14/evm.model.ctg4030.61/evm.model.ctg3077.43/evm.model.ctg3448.292",11
"GO:0035284","brain segmentation","11/2636","29/22777",0.000230377844373373,0.00458338143466285,0.00394815831406609,"evm.model.ctg2912.14/evm.model.ctg3100.16/evm.model.ctg3415.249/evm.model.ctg3627.39/evm.model.ctg4108.20/evm.model.ctg2904.3/evm.model.ctg3792.12/evm.model.ctg3173.14/evm.model.ctg4030.61/evm.model.ctg3077.43/evm.model.ctg3448.292",11
"GO:0032635","interleukin-6 production","43/2636","215/22777",0.000232077859841258,0.00460299656780538,0.00396505493332028,"evm.model.ctg1556.77/evm.model.ctg2747.14/evm.model.ctg2771.2/evm.model.ctg2778.10/evm.model.ctg3132.9/evm.model.ctg3685.44/evm.model.ctg3702.15/evm.model.ctg3774.2/evm.model.ctg4000.17/evm.model.ctg4001.22/evm.model.ctg4001.28/evm.model.ctg4004.5/evm.model.ctg4010.22/evm.model.ctg4010.24/evm.model.ctg78.3/evm.model.ctg1682.1/evm.model.ctg1736.1/evm.model.ctg2610.10/evm.model.ctg2611.18/evm.model.ctg3179.5/evm.model.ctg1606.76/evm.model.ctg1606.77/evm.model.ctg1606.78/evm.model.ctg3505.5/evm.model.ctg3690.2/evm.model.ctg98.33/evm.model.ctg3728.5/evm.model.ctg3746.1/evm.model.ctg2724.16/evm.model.ctg4081.24/evm.model.ctg2866.4/evm.model.ctg3448.49/evm.model.ctg697.10/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg2710.10/evm.model.ctg3606.24/evm.model.ctg2992.31/evm.model.ctg3099.38/evm.model.ctg3933.117/evm.model.ctg3365.339",43
"GO:0033046","negative regulation of sister chromatid segregation","22/2636","86/22777",0.000242019852235749,0.00478546002304184,0.00412223028913005,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2867.2/evm.model.ctg3448.90/evm.model.ctg3521.5/evm.model.ctg739.2",22
"GO:1903891","regulation of ATF6-mediated unfolded protein response","7/2636","13/22777",0.000250835709922817,0.00491455010991635,0.00423342943478758,"evm.model.ctg1196.21/evm.model.ctg1196.22/evm.model.ctg1196.25/evm.model.ctg3811.1/evm.model.ctg3811.2/evm.model.ctg3811.3/evm.model.ctg3811.4",7
"GO:1904885","beta-catenin destruction complex assembly","7/2636","13/22777",0.000250835709922817,0.00491455010991635,0.00423342943478758,"evm.model.ctg3203.11/evm.model.ctg3415.215/evm.model.ctg3415.216/evm.model.ctg3685.60/evm.model.ctg4001.15/evm.model.ctg4010.10/evm.model.ctg317.89",7
"GO:2000409","positive regulation of T cell extravasation","7/2636","13/22777",0.000250835709922817,0.00491455010991635,0.00423342943478758,"evm.model.ctg1858.1/evm.model.ctg2248.1/evm.model.ctg3770.22/evm.model.ctg3770.24/evm.model.ctg3770.25/evm.model.ctg3920.10/evm.model.ctg3920.9",7
"GO:0034080","CENP-A containing chromatin assembly","12/2636","34/22777",0.000265988997289911,0.00516015955407607,0.00444499920762795,"evm.model.ctg2887.3/evm.model.ctg3204.11/evm.model.ctg3204.6/evm.model.ctg4075.13/evm.model.ctg4075.9/evm.model.ctg4087.4/evm.model.ctg91.2/evm.model.ctg91.6/evm.model.ctg3498.5/evm.model.ctg3564.35/evm.model.ctg3552.5/evm.model.ctg983.167",12
"GO:0042026","protein refolding","12/2636","34/22777",0.000265988997289911,0.00516015955407607,0.00444499920762795,"evm.model.ctg1245.147/evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg397.307",12
"GO:0098780","response to mitochondrial depolarisation","12/2636","34/22777",0.000265988997289911,0.00516015955407607,0.00444499920762795,"evm.model.ctg2534.16/evm.model.ctg3185.2/evm.model.ctg3687.16/evm.model.ctg3687.17/evm.model.ctg4004.8/evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg800.143/evm.model.ctg3175.7",12
"GO:0042448","progesterone metabolic process","10/2636","25/22777",0.000266736475282958,0.00516015955407607,0.00444499920762795,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17/evm.model.ctg63.2/evm.model.ctg948.12",10
"GO:0001676","long-chain fatty acid metabolic process","38/2636","184/22777",0.000267374075560256,0.00516015955407607,0.00444499920762795,"evm.model.ctg2747.3/evm.model.ctg2747.4/evm.model.ctg3686.2/evm.model.ctg3686.3/evm.model.ctg4001.18/evm.model.ctg4001.19/evm.model.ctg4010.16/evm.model.ctg4010.17/evm.model.ctg1147.2/evm.model.ctg2642.51/evm.model.ctg2642.52/evm.model.ctg2783.3/evm.model.ctg2828.2/evm.model.ctg3729.2/evm.model.ctg396.1/evm.model.ctg2796.3/evm.model.ctg320.6/evm.model.ctg3749.5/evm.model.ctg3755.9/evm.model.ctg948.8/evm.model.ctg2493.436/evm.model.ctg2272.11/evm.model.ctg2868.14/evm.model.ctg2868.18/evm.model.ctg3500.10/evm.model.ctg3500.6/evm.model.ctg2963.9/evm.model.ctg3050.5/evm.model.ctg3051.5/evm.model.ctg3909.10/evm.model.ctg2745.14/evm.model.ctg3187.6/evm.model.ctg3187.8/evm.model.ctg3709.38/evm.model.ctg3799.34/evm.model.ctg2566.48/evm.model.ctg2606.58/evm.model.ctg3494.27",38
"GO:0060760","positive regulation of response to cytokine stimulus","29/2636","128/22777",0.000275014287097393,0.0052917674466561,0.0045583672095483,"evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3020.13/evm.model.ctg3086.2/evm.model.ctg3292.3/evm.model.ctg686.6/evm.model.ctg757.17/evm.model.ctg3018.78/evm.model.ctg3195.40/evm.model.ctg3324.600/evm.model.ctg3669.17/evm.model.ctg1483.10/evm.model.ctg3468.6/evm.model.ctg3604.2/evm.model.ctg3140.11/evm.model.ctg3735.23/evm.model.ctg3448.60/evm.model.ctg3520.10/evm.model.ctg927.2/evm.model.ctg3568.15/evm.model.ctg3603.29",29
"GO:0021940","positive regulation of cerebellar granule cell precursor proliferation","9/2636","21/22777",0.000292838189945678,0.00559591501921436,0.00482036215463784,"evm.model.ctg2566.10/evm.model.ctg3018.47/evm.model.ctg3195.9/evm.model.ctg3361.20/evm.model.ctg3669.52/evm.model.ctg245.5/evm.model.ctg2710.25/evm.model.ctg3606.11/evm.model.ctg3529.59",9
"GO:0006995","cellular response to nitrogen starvation","8/2636","17/22777",0.000294293389933861,0.00559591501921436,0.00482036215463784,"evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg1652.4/evm.model.ctg3213.8/evm.model.ctg3991.12",8
"GO:0043562","cellular response to nitrogen levels","8/2636","17/22777",0.000294293389933861,0.00559591501921436,0.00482036215463784,"evm.model.ctg1111.21/evm.model.ctg2720.5/evm.model.ctg3488.3/evm.model.ctg3488.4/evm.model.ctg3603.15/evm.model.ctg1652.4/evm.model.ctg3213.8/evm.model.ctg3991.12",8
"GO:0044785","metaphase/anaphase transition of meiotic cell cycle","8/2636","17/22777",0.000294293389933861,0.00559591501921436,0.00482036215463784,"evm.model.ctg1868.1/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg3104.11/evm.model.ctg3588.1/evm.model.ctg3711.83/evm.model.ctg1245.97",8
"GO:0140888","interferon-mediated signaling pathway","48/2636","251/22777",0.000313973982016322,0.00595257731787416,0.00512759366915201,"evm.model.ctg3200.2/evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3020.13/evm.model.ctg3086.2/evm.model.ctg3292.3/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg686.6/evm.model.ctg757.17/evm.model.ctg1868.21/evm.model.ctg1868.22/evm.model.ctg3228.19/evm.model.ctg3228.20/evm.model.ctg3228.21/evm.model.ctg2537.4/evm.model.ctg2537.5/evm.model.ctg2943.42/evm.model.ctg2943.44/evm.model.ctg2943.46/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg1483.10/evm.model.ctg3468.6/evm.model.ctg3604.2/evm.model.ctg2534.16/evm.model.ctg3185.2/evm.model.ctg3687.16/evm.model.ctg3687.17/evm.model.ctg4004.8/evm.model.ctg2740.8/evm.model.ctg3409.10/evm.model.ctg2733.2/evm.model.ctg3328.19/evm.model.ctg3618.2/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg800.143/evm.model.ctg3175.7/evm.model.ctg136.58",48
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","26/2636","111/22777",0.000320806775990623,0.00606428292679049,0.00522381769825756,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg144.5/evm.model.ctg3527.75/evm.model.ctg3812.21/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg3104.11/evm.model.ctg3588.1/evm.model.ctg3711.83/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg1245.97/evm.model.ctg317.89",26
"GO:0003430","growth plate cartilage chondrocyte growth","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6",6
"GO:0006102","isocitrate metabolic process","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg2769.4/evm.model.ctg3369.3/evm.model.ctg3496.1/evm.model.ctg650.3/evm.model.ctg800.498/evm.model.ctg800.499",6
"GO:0015743","malate transport","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg1633.5/evm.model.ctg3202.15/evm.model.ctg3202.16/evm.model.ctg4008.7/evm.model.ctg2975.5/evm.model.ctg3414.13",6
"GO:0051138","positive regulation of NK T cell differentiation","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6",6
"GO:0072248","metanephric podocyte differentiation","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg1995.2/evm.model.ctg2686.179/evm.model.ctg504.4/evm.model.ctg245.5/evm.model.ctg2710.25/evm.model.ctg3606.11",6
"GO:0072312","metanephric glomerular epithelial cell differentiation","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg1995.2/evm.model.ctg2686.179/evm.model.ctg504.4/evm.model.ctg245.5/evm.model.ctg2710.25/evm.model.ctg3606.11",6
"GO:2000563","positive regulation of CD4-positive, alpha-beta T cell proliferation","6/2636","10/22777",0.000331345905607418,0.00613751640099258,0.00528690154893869,"evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6",6
"GO:0051445","regulation of meiotic cell cycle","37/2636","180/22777",0.000351693358109044,0.00647718681820257,0.00557949613240664,"evm.model.ctg2912.14/evm.model.ctg3100.16/evm.model.ctg3415.249/evm.model.ctg1633.11/evm.model.ctg1868.1/evm.model.ctg3202.9/evm.model.ctg3462.26/evm.model.ctg3462.28/evm.model.ctg3932.3/evm.model.ctg4008.3/evm.model.ctg3048.2/evm.model.ctg3048.3/evm.model.ctg3568.10/evm.model.ctg3568.9/evm.model.ctg2786.2/evm.model.ctg2792.14/evm.model.ctg3035.21/evm.model.ctg3742.5/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2812.5/evm.model.ctg3674.22/evm.model.ctg3790.1/evm.model.ctg3998.40/evm.model.ctg3104.11/evm.model.ctg3588.1/evm.model.ctg3711.83/evm.model.ctg3872.4/evm.model.ctg1245.97/evm.model.ctg3035.20/evm.model.ctg2847.1/evm.model.ctg3299.4/evm.model.ctg3779.7/evm.model.ctg144.15/evm.model.ctg3527.67/evm.model.ctg345.2",37
"GO:0060333","type II interferon-mediated signaling pathway","37/2636","180/22777",0.000351693358109044,0.00647718681820257,0.00557949613240664,"evm.model.ctg3200.2/evm.model.ctg3020.13/evm.model.ctg3086.2/evm.model.ctg3292.3/evm.model.ctg686.6/evm.model.ctg757.17/evm.model.ctg1868.21/evm.model.ctg1868.22/evm.model.ctg3228.19/evm.model.ctg3228.20/evm.model.ctg3228.21/evm.model.ctg2537.4/evm.model.ctg2537.5/evm.model.ctg2943.42/evm.model.ctg2943.44/evm.model.ctg2943.46/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg1483.10/evm.model.ctg3468.6/evm.model.ctg3604.2/evm.model.ctg2534.16/evm.model.ctg3185.2/evm.model.ctg3687.16/evm.model.ctg3687.17/evm.model.ctg4004.8/evm.model.ctg3568.15/evm.model.ctg3603.29/evm.model.ctg3175.7/evm.model.ctg136.58",37
"GO:0051985","negative regulation of chromosome segregation","23/2636","94/22777",0.000356682465539754,0.00655035661786112,0.00564252513336993,"evm.model.ctg1868.1/evm.model.ctg101.12/evm.model.ctg1858.5/evm.model.ctg1858.6/evm.model.ctg1858.7/evm.model.ctg3016.4/evm.model.ctg3770.15/evm.model.ctg3920.4/evm.model.ctg1274.17/evm.model.ctg2642.7/evm.model.ctg3199.1/evm.model.ctg2475.47/evm.model.ctg2773.17/evm.model.ctg4021.49/evm.model.ctg3186.12/evm.model.ctg3191.30/evm.model.ctg2748.340/evm.model.ctg4133.27/evm.model.ctg2867.2/evm.model.ctg3448.90/evm.model.ctg3521.5/evm.model.ctg1245.97/evm.model.ctg739.2",23
"GO:0043249","erythrocyte maturation","12/2636","35/22777",0.000362449250992609,0.00663735190880216,0.00571746351371416,"evm.model.ctg3200.2/evm.model.ctg1176.1/evm.model.ctg127.1/evm.model.ctg2512.27/evm.model.ctg3200.6/evm.model.ctg3456.1/evm.model.ctg3986.6/evm.model.ctg422.1/evm.model.ctg532.2/evm.model.ctg656.1/evm.model.ctg435.64/evm.model.ctg435.65",12
"GO:0050961","detection of temperature stimulus involved in sensory perception","20/2636","77/22777",0.000367040858474626,0.00670239482642333,0.00577349195900895,"evm.model.ctg1762.20/evm.model.ctg3674.17/evm.model.ctg3790.7/evm.model.ctg1757.112/evm.model.ctg23.2/evm.model.ctg2635.11/evm.model.ctg3000.5/evm.model.ctg3563.2/evm.model.ctg2475.58/evm.model.ctg2475.59/evm.model.ctg2475.60/evm.model.ctg2773.26/evm.model.ctg2790.25/evm.model.ctg4021.36/evm.model.ctg4021.37/evm.model.ctg4021.38/evm.model.ctg2503.9/evm.model.ctg3479.21/evm.model.ctg270.3/evm.model.ctg3028.10",20
"GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","36/2636","174/22777",0.00036831290493756,0.00670662425205512,0.00577713521720378,"evm.model.ctg1196.21/evm.model.ctg1196.22/evm.model.ctg1196.25/evm.model.ctg1918.76/evm.model.ctg2607.100/evm.model.ctg2607.101/evm.model.ctg2607.102/evm.model.ctg2607.103/evm.model.ctg2607.182/evm.model.ctg2607.183/evm.model.ctg2607.97/evm.model.ctg2607.98/evm.model.ctg2607.99/evm.model.ctg3811.1/evm.model.ctg3811.2/evm.model.ctg3811.3/evm.model.ctg3811.4/evm.model.ctg1217.44/evm.model.ctg2534.4/evm.model.ctg3185.13/evm.model.ctg3631.82/evm.model.ctg3693.2/evm.model.ctg4004.18/evm.model.ctg2002.2/evm.model.ctg2889.2/evm.model.ctg2895.5/evm.model.ctg3280.656/evm.model.ctg3469.13/evm.model.ctg3863.6/evm.model.ctg3104.21/evm.model.ctg3588.9/evm.model.ctg3711.91/evm.model.ctg2748.348/evm.model.ctg4133.17/evm.model.ctg4133.14/evm.model.ctg2296.1",36
"GO:0051125","regulation of actin nucleation","18/2636","66/22777",0.000373277423745204,0.00677787682665234,0.00583851270646686,"evm.model.ctg2493.349/evm.model.ctg2493.350/evm.model.ctg4120.16/evm.model.ctg434.25/evm.model.ctg1868.25/evm.model.ctg1868.26/evm.model.ctg3228.27/evm.model.ctg3258.1/evm.model.ctg4123.6/evm.model.ctg1929.7/evm.model.ctg3685.19/evm.model.ctg3685.20/evm.model.ctg3702.10/evm.model.ctg3702.9/evm.model.ctg231.3/evm.model.ctg3194.5/evm.model.ctg734.5/evm.model.ctg3852.21",18
"GO:0008535","respiratory chain complex IV assembly","13/2636","40/22777",0.000379144017041025,0.00684701492416175,0.00589806876969042,"evm.model.ctg2899.2/evm.model.ctg324.8/evm.model.ctg3645.2/evm.model.ctg1374.2/evm.model.ctg140.1/evm.model.ctg3047.18/evm.model.ctg3653.29/evm.model.ctg3656.59/evm.model.ctg2610.9/evm.model.ctg3179.4/evm.model.ctg517.1/evm.model.ctg3627.27/evm.model.ctg4108.31",13
"GO:0006370","7-methylguanosine mRNA capping","14/2636","45/22777",0.000380271694515965,0.00684701492416175,0.00589806876969042,"evm.model.ctg1126.12/evm.model.ctg252.2/evm.model.ctg2556.1/evm.model.ctg3513.10/evm.model.ctg4010.19/evm.model.ctg2748.353/evm.model.ctg2748.354/evm.model.ctg36.4/evm.model.ctg4133.11/evm.model.ctg2019.100/evm.model.ctg3339.4/evm.model.ctg2563.5/evm.model.ctg3252.6/evm.model.ctg4124.5",14
